Side,Shoulder_Angle,Elbow_Angle,Hip_Angle,Knee_Angle,Ankle_Angle,Shoulder_Ground_Angle,Elbow_Ground_Angle,Hip_Ground_Angle,Knee_Ground_Angle,Ankle_Ground_Angle,Label
left,130.64318752781688,175.5664116425262,110.53615770721638,178.57680765959694,19.73361277776128,90.0,90.0,90.0,90.0,90.0,plank
left,87.12789235674222,179.95136522547946,145.66860274069037,177.5397753304444,11.117169892080065,90.0,90.0,90.0,90.0,90.0,plank
left,87.16528384923564,154.1626482853536,150.31730763412787,151.5349427399674,26.82702856509191,90.0,90.0,90.0,90.0,90.0,plank
left,95.63997572114786,165.24402132104183,143.07202476297667,151.3319924276289,31.731723632750416,90.0,90.0,90.0,90.0,90.0,plank
left,102.30025937739507,132.31872661774096,106.9698961041999,173.2699544452354,27.53638940165463,90.0,90.0,90.0,90.0,90.0,plank
left,102.36910096239279,153.96231350187037,104.9758688827275,169.80570653946475,34.34960754871338,90.0,90.0,90.0,90.0,90.0,plank
left,95.50082757969686,179.16448135707486,130.1039063578889,162.0865327132133,32.560692806002066,90.0,90.0,90.0,90.0,90.0,plank
left,89.39587388271688,165.70805677411548,137.4785302747985,175.06490629294188,24.920723943856967,90.0,90.0,90.0,90.0,90.0,plank
left,100.5441358896739,135.60837891557296,134.70012776386233,150.8181538702664,34.41319248334939,90.0,90.0,90.0,90.0,90.0,plank
left,108.33101234401275,165.51247210072083,112.80733378360071,171.34626787019997,20.090861044175416,90.0,90.0,90.0,90.0,90.0,plank
left,127.40169902207492,139.41652841354033,118.60447794374906,169.35885966014888,24.975093316056917,90.0,90.0,90.0,90.0,90.0,plank
left,109.71340996327291,97.50522738944228,118.95556933876495,177.58892461809262,13.391944896940245,90.0,90.0,90.0,90.0,90.0,plank
left,109.79501660343296,154.85104805267713,147.2072362035917,172.70233660025593,9.63594612479966,90.0,90.0,90.0,90.0,90.0,plank
left,106.02630246502682,130.73323648276613,123.61545294867699,173.23117486715523,28.438714991840243,90.0,90.0,90.0,90.0,90.0,plank
left,132.96102861081533,152.497705202925,125.4305004628601,162.1849837436656,25.165689198202195,90.0,90.0,90.0,90.0,90.0,plank
left,92.43984302754136,147.74302780934457,131.2207290717716,151.40850677584092,32.92039259506457,90.0,90.0,90.0,90.0,90.0,plank
left,81.57049964136827,146.8622902768504,145.19847920189434,157.28830401365408,27.2634312968829,90.0,90.0,90.0,90.0,90.0,plank
left,124.96475910508174,176.21732815400307,113.51061646295389,161.54983353633628,32.89335715404136,90.0,90.0,90.0,90.0,90.0,plank
left,126.55749196746538,133.84096365124495,125.47618111976809,170.86609748522346,22.113190382731922,90.0,90.0,90.0,90.0,90.0,plank
left,105.83428435482196,130.69588639866785,90.89653293614981,176.23540321730533,27.89497620146136,90.0,90.0,90.0,90.0,90.0,plank
left,132.99413612263527,117.27609776644597,96.48231502848529,178.69911845476537,27.619929839777193,90.0,90.0,90.0,90.0,90.0,plank
left,117.63904944987321,145.02614480189027,122.24298468906207,169.75051721547345,30.633667214746062,90.0,90.0,90.0,90.0,90.0,plank
left,106.02442163301154,146.0406526632902,103.44276241180381,164.6760360359848,17.942558495611387,90.0,90.0,90.0,90.0,90.0,plank
left,82.51569723643239,153.63683170447007,125.35378034029327,165.46271494022562,11.437682480911377,90.0,90.0,90.0,90.0,90.0,plank
left,112.3340753086899,172.92003046570267,109.19972309206497,177.65319861067144,27.93850174890995,90.0,90.0,90.0,90.0,90.0,plank
left,116.01384313546349,179.84771860245348,112.67179959188039,171.22852607460436,22.260879390290015,90.0,90.0,90.0,90.0,90.0,plank
left,96.18511836007545,157.85796835054566,168.94247691899875,154.01799629336233,17.302540479001163,90.0,90.0,90.0,90.0,90.0,plank
left,116.816510559026,175.93485079045914,115.82142381178659,179.9662391276398,23.028156776592162,90.0,90.0,90.0,90.0,90.0,plank
left,112.58439626620962,132.74328122972116,127.27910276740997,178.97417096446162,23.55262628562031,90.0,90.0,90.0,90.0,90.0,plank
left,105.79334172569891,149.41970366697495,137.34796755736372,167.79633317587,23.883930034648067,90.0,90.0,90.0,90.0,90.0,plank
left,99.15034951548394,175.0339090290741,110.94218789031453,174.22158807456609,18.79128114473482,90.0,90.0,90.0,90.0,90.0,plank
left,114.57909846835645,172.63568431009818,125.12179519559692,151.36331155027676,35.11229842570072,90.0,90.0,90.0,90.0,90.0,plank
left,113.05756684105118,154.0585093287284,97.80538747021433,172.9999618398531,20.291562175412288,90.0,90.0,90.0,90.0,90.0,plank
left,92.46767717946562,178.4724766348889,151.90870007668042,161.65630479868085,26.868468355918285,90.0,90.0,90.0,90.0,90.0,plank
left,95.85550684122596,163.08345210697144,155.33904576823002,151.73849200250706,30.308139132173565,90.0,90.0,90.0,90.0,90.0,plank
left,105.48373378519055,160.77742194412806,107.34727348995972,174.83557133659534,20.426611522828242,90.0,90.0,90.0,90.0,90.0,plank
left,146.5606744321708,149.10339219835186,104.86810136521134,167.83201337617874,32.16906777752871,90.0,90.0,90.0,90.0,90.0,plank
left,91.81128193068653,142.92938196805903,104.69406665272567,159.30614575945043,12.029787252871005,90.0,90.0,90.0,90.0,90.0,plank
left,105.51581881478998,174.22934411713138,129.20576924854564,156.09965974120678,33.31547213598619,90.0,90.0,90.0,90.0,90.0,plank
left,131.46040458081023,166.36545648469266,87.59920414286728,174.58995129230397,27.37080798034555,90.0,90.0,90.0,90.0,90.0,plank
left,117.61031260510737,150.6712310509983,133.9844613966249,154.11184825028246,34.35429977597904,90.0,90.0,90.0,90.0,90.0,plank
left,109.27427947506435,171.6262562226509,119.15074185291442,179.7855947289958,25.571775639579172,90.0,90.0,90.0,90.0,90.0,plank
left,121.05746138088796,150.43294502920725,117.33784976340377,152.22338184543912,36.15152427750558,90.0,90.0,90.0,90.0,90.0,plank
left,124.1008975886233,120.02135469072167,102.58464227710283,177.87948103429696,21.045558292785547,90.0,90.0,90.0,90.0,90.0,plank
left,120.29856730506184,163.3246603717678,113.3103311461849,176.00140487073847,21.5578607837987,90.0,90.0,90.0,90.0,90.0,plank
left,103.9833428478592,155.56628499432543,119.36245339876356,178.37872213947253,23.15998732387915,90.0,90.0,90.0,90.0,90.0,plank
left,102.28743018453225,165.41135091070103,154.86517120942042,136.51167962342896,41.755900311071166,90.0,90.0,90.0,90.0,90.0,plank
left,96.98040603728678,154.79932727025417,135.80987759805078,146.4584146290452,32.80553586403176,90.0,90.0,90.0,90.0,90.0,plank
left,100.19751115299293,179.26127748992917,141.57755062911133,157.23393469381267,35.422612078414076,90.0,90.0,90.0,90.0,90.0,plank
left,108.85186245750269,156.68386340273247,122.6178134929169,174.19899903690361,25.43647048647423,90.0,90.0,90.0,90.0,90.0,plank
left,107.73982805750865,103.53392046252196,131.9438041290869,167.69849126964306,23.140167570245236,90.0,90.0,90.0,90.0,90.0,plank
left,99.81394439593319,104.7488372861995,125.08701770665985,166.58496665120225,15.609618439934348,90.0,90.0,90.0,90.0,90.0,plank
left,114.72279641494046,163.4635683486666,105.32789458773115,179.401153643983,20.977763462750886,90.0,90.0,90.0,90.0,90.0,plank
left,117.20154777514509,175.58307251492582,118.2632691972893,163.25506089782135,32.19918331114434,90.0,90.0,90.0,90.0,90.0,plank
left,106.69639636735117,144.9801289148129,115.08201439070356,164.44848570650367,15.579702554757757,90.0,90.0,90.0,90.0,90.0,plank
left,117.75639644751686,153.62252200371532,112.39416623096335,173.8513009548947,33.84007979031431,90.0,90.0,90.0,90.0,90.0,plank
left,100.94943515957537,146.71363796518648,153.38030740282696,150.4040111580654,29.42454968340997,90.0,90.0,90.0,90.0,90.0,plank
left,114.07023984649764,170.0684667386749,134.27558459448204,172.251772348441,21.808152059293963,90.0,90.0,90.0,90.0,90.0,plank
left,113.48306733418985,117.5629582287751,147.49351692700577,152.88127189836172,32.585328808958906,90.0,90.0,90.0,90.0,90.0,plank
left,117.26889309239374,104.81296056969677,150.7944429151385,144.09203705556442,29.100863356539083,90.0,90.0,90.0,90.0,90.0,plank
left,117.69759920367179,161.99995854470896,104.5876477112401,174.71623676384485,18.411989303231017,90.0,90.0,90.0,90.0,90.0,plank
left,141.14625190508121,164.1488366269323,93.4246333435136,177.71935830835417,22.527146313421273,90.0,90.0,90.0,90.0,90.0,plank
left,104.71924521972718,179.35863586681134,149.90509886284914,145.48244347253845,37.73656230912015,90.0,90.0,90.0,90.0,90.0,plank
left,114.28929312369267,145.94799217982268,124.2724967307011,172.2271644385909,26.783047068738544,90.0,90.0,90.0,90.0,90.0,plank
left,109.29213441774452,162.77007858986246,140.01616309549732,163.4152541869267,26.569754426424737,90.0,90.0,90.0,90.0,90.0,plank
left,91.09348463402826,167.09198292322165,132.2058632373601,165.23440742751674,29.235424462987552,90.0,90.0,90.0,90.0,90.0,plank
left,128.60316591580258,146.95140818215265,105.42824303208613,176.44074678685016,25.255024267188638,90.0,90.0,90.0,90.0,90.0,plank
left,100.8661921631079,167.37545432928925,130.8745870587268,179.00920562843152,20.31810966993851,90.0,90.0,90.0,90.0,90.0,plank
left,95.45834570312442,173.5402907912007,147.25412376085978,154.47325451750692,29.37983125306414,90.0,90.0,90.0,90.0,90.0,plank
left,90.39265365208288,144.4232180781476,140.2732863466093,165.21625926402083,24.715984354765126,90.0,90.0,90.0,90.0,90.0,plank
left,103.1403324736269,163.32477204544898,125.59038373924471,169.89772239624256,23.77383663536805,90.0,90.0,90.0,90.0,90.0,plank
left,80.50982303560016,152.31015086541117,150.949801844429,151.02499701177132,36.230795014842045,90.0,90.0,90.0,90.0,90.0,plank
left,63.67315624949461,158.98582053080455,176.31708595273793,140.90949799789112,30.45083331689865,90.0,90.0,90.0,90.0,90.0,plank
left,90.48609464403582,150.74862737419951,114.80690043767993,163.01491214183045,20.058182008355303,90.0,90.0,90.0,90.0,90.0,plank
left,145.6846397093985,141.90731222342663,102.3772582512106,172.29364084118592,26.84807204800978,90.0,90.0,90.0,90.0,90.0,plank
left,123.50801650205075,177.67911924292508,113.63978461141497,164.44633961843252,35.79140168113534,90.0,90.0,90.0,90.0,90.0,plank
left,131.62215082123677,151.81788183278684,129.19953512424084,149.5482809703297,31.677494911268067,90.0,90.0,90.0,90.0,90.0,plank
left,111.18738897270775,140.80321582528177,134.45563612538237,176.07001550499305,20.207131571755003,90.0,90.0,90.0,90.0,90.0,plank
left,109.07360845925923,165.5951708620954,113.00689940708051,179.26675891742028,21.397035450166626,90.0,90.0,90.0,90.0,90.0,plank
left,103.28922846279455,160.83607880399478,122.33918929729728,174.8556253606791,23.471831174800595,90.0,90.0,90.0,90.0,90.0,plank
left,97.90781982033431,147.36620454677325,136.53812238530784,164.08712370537577,28.225940059609957,90.0,90.0,90.0,90.0,90.0,plank
left,95.11353566426806,143.76529999868663,133.08330255158558,174.01207568291545,23.395030523578065,90.0,90.0,90.0,90.0,90.0,plank
left,140.98100765345038,176.84997475153241,91.48939855193777,174.41915230828468,33.21867325945385,90.0,90.0,90.0,90.0,90.0,plank
left,100.68194291182733,162.68220243147346,134.12050409983385,154.16063349356267,31.08448738869941,90.0,90.0,90.0,90.0,90.0,plank
left,68.93021981287843,100.73631897205131,37.42528312001574,2.02197105605434,39.91818662870975,90.0,90.0,90.0,90.0,90.0,row_exercise
left,67.89454505532262,93.39036422375266,40.440413889939,143.20280394107073,76.73199880840279,90.0,90.0,90.0,90.0,90.0,row_exercise
left,77.34289578405169,91.64011824601796,29.284087063900245,112.5756668352331,12.64649226799654,90.0,90.0,90.0,90.0,90.0,row_exercise
left,75.13392506463379,74.51239170585987,34.200662493730206,152.15494961511138,89.71405435791182,90.0,90.0,90.0,90.0,90.0,row_exercise
left,69.38592507452326,99.85179781543553,30.902164742892467,1.064468612056477,21.1681612770565,90.0,90.0,90.0,90.0,90.0,row_exercise
left,80.12940885737994,72.76077263562156,29.345901581081826,72.78072853519352,24.22795743379066,90.0,90.0,90.0,90.0,90.0,row_exercise
left,82.736478151725,92.05150696258525,20.53486793874264,9.75889098397771,79.44027462796208,90.0,90.0,90.0,90.0,90.0,row_exercise
left,90.54010063365808,87.0952161343167,22.7496196302383,102.91070064238858,8.984970868583845,90.0,90.0,90.0,90.0,90.0,row_exercise
left,76.43199942069197,70.92013736114366,32.310197604807335,105.03245309961198,128.36578009302644,90.0,90.0,90.0,90.0,90.0,row_exercise
left,81.26956456095496,91.49903210359469,35.26373952403077,152.5967170563003,103.84297616063492,90.0,90.0,90.0,90.0,90.0,row_exercise
left,81.31300934401823,82.37204667380337,31.758188141441707,2.226672683323202,179.66099652028345,90.0,90.0,90.0,90.0,90.0,row_exercise
left,67.56957709074429,106.85474881020858,30.592194945476333,167.94980399185252,113.06940472181839,90.0,90.0,90.0,90.0,90.0,row_exercise
left,73.4211490853705,117.1796502667196,19.50508815190773,2.6548046028563554,7.427668052710937,90.0,90.0,90.0,90.0,90.0,row_exercise
left,98.80286125830723,86.1856089384943,19.991046106415435,51.739718202815986,19.840805905852676,90.0,90.0,90.0,90.0,90.0,row_exercise
left,83.67060044836363,74.93128537898099,23.943852176244462,24.403650398683503,142.64387010600103,90.0,90.0,90.0,90.0,90.0,row_exercise
left,72.49179933290026,110.32566453547891,32.444231027392,12.722427027092108,70.49399145641672,90.0,90.0,90.0,90.0,90.0,row_exercise
left,92.70531218107655,74.06255395050019,16.31852497063232,146.53151568871397,49.62972544793041,90.0,90.0,90.0,90.0,90.0,row_exercise
left,80.22643492245271,91.23041369079407,26.160625223075485,130.07672934415532,120.99269295679895,90.0,90.0,90.0,90.0,90.0,row_exercise
left,72.3553720342589,90.81913479907912,34.34773827299877,107.6448202609293,107.66582113363992,90.0,90.0,90.0,90.0,90.0,row_exercise
left,74.31668973716457,97.20557899995516,32.144606721167996,36.09641331752601,49.66264331989013,90.0,90.0,90.0,90.0,90.0,row_exercise
left,102.2526928124118,76.88534061998398,24.98144216775903,123.0663823575845,33.549443909511446,90.0,90.0,90.0,90.0,90.0,row_exercise
left,73.13200005523049,78.162070033437,36.00493003042161,56.57431011681547,44.75116566308803,90.0,90.0,90.0,90.0,90.0,row_exercise
left,76.35462446412623,83.59181621019741,38.12268922309991,177.83572575585157,44.108590594041125,90.0,90.0,90.0,90.0,90.0,row_exercise
left,84.66447250222588,105.89072136725,21.697323890798508,28.147463364139142,103.84411196503996,90.0,90.0,90.0,90.0,90.0,row_exercise
left,77.67582421585072,91.13593840131142,25.575811982006336,79.83940339668489,18.218714772044347,90.0,90.0,90.0,90.0,90.0,row_exercise
left,87.27539786139255,71.94164821358466,30.49246213454782,155.75784303298127,104.96099888792118,90.0,90.0,90.0,90.0,90.0,row_exercise
left,81.17000438380882,88.18467063451736,35.21243295996656,46.13893916882235,17.56100815451528,90.0,90.0,90.0,90.0,90.0,row_exercise
left,89.20826716732886,67.17407622491018,25.99176856726318,57.070392001925306,59.96061195534998,90.0,90.0,90.0,90.0,90.0,row_exercise
left,72.8623780402873,98.31011021927786,31.10977852160398,20.431327318553553,59.22373921083312,90.0,90.0,90.0,90.0,90.0,row_exercise
left,79.84374019059308,64.828013673193,25.760363484111842,16.775872710116918,12.345122607871803,90.0,90.0,90.0,90.0,90.0,row_exercise
left,87.24107387552408,84.57230591836844,26.730460030339188,83.80929391716182,8.123295705163384,90.0,90.0,90.0,90.0,90.0,row_exercise
left,75.87439184171488,79.67810077032513,29.3540643300321,98.93597780340663,118.91118095267709,90.0,90.0,90.0,90.0,90.0,row_exercise
left,95.07655120998147,80.57303312571503,18.617265662493715,169.74124292906794,111.96909634869078,90.0,90.0,90.0,90.0,90.0,row_exercise
left,81.8944656053401,61.993102700827784,30.30956910678305,58.393675434002375,82.47564906635398,90.0,90.0,90.0,90.0,90.0,row_exercise
left,83.8251953215613,82.0053373845324,20.785689768408073,71.54750627131094,1.678735599691494,90.0,90.0,90.0,90.0,90.0,row_exercise
left,65.13136562418754,94.74948744108326,32.41074750470965,92.02478223718256,6.044104410560348,90.0,90.0,90.0,90.0,90.0,row_exercise
left,86.89940088705616,90.0390310102202,26.733334541883718,149.98004356766359,100.19489678289379,90.0,90.0,90.0,90.0,90.0,row_exercise
left,78.30560065564134,71.70866468479777,28.484710162278216,166.4272309512458,155.07715867541384,90.0,90.0,90.0,90.0,90.0,row_exercise
left,80.54996900449088,70.82139933364272,31.315859049433552,84.17898543202307,2.2619325239433117,90.0,90.0,90.0,90.0,90.0,row_exercise
left,94.33667532710159,75.69023175346007,28.771620328357802,60.90168138683375,86.96905266173292,90.0,90.0,90.0,90.0,90.0,row_exercise
left,79.22889236441354,100.27576396589573,28.45751081036531,144.57364562468746,28.94831568947858,90.0,90.0,90.0,90.0,90.0,row_exercise
left,97.61715949519296,87.10691423495821,17.61516913024044,111.03015606546009,4.332904588154519,90.0,90.0,90.0,90.0,90.0,row_exercise
left,89.86794084236297,80.42073787860289,25.493999821321,160.29050207742551,9.470381561125098,90.0,90.0,90.0,90.0,90.0,row_exercise
left,84.82042385103594,80.54638956362028,28.38282566128054,161.61444821644923,27.995080208542774,90.0,90.0,90.0,90.0,90.0,row_exercise
left,75.936414221696,80.28369259835159,30.270619124233846,62.60066602555809,41.11898194349054,90.0,90.0,90.0,90.0,90.0,row_exercise
left,58.19302150413083,110.07094821443069,30.50173684268026,72.3531059514618,16.91240357558143,90.0,90.0,90.0,90.0,90.0,row_exercise
left,77.12966537248059,93.02381572834973,25.035804007219138,97.24655145247773,40.76679253974841,90.0,90.0,90.0,90.0,90.0,row_exercise
left,84.02212964564708,98.6691404904657,17.732922387487147,70.81862242133944,155.90904419053405,90.0,90.0,90.0,90.0,90.0,row_exercise
left,87.2405513234365,94.25409751855472,25.241675531217986,66.72695042615594,107.73031545013446,90.0,90.0,90.0,90.0,90.0,row_exercise
left,81.0411304405498,80.93161811854644,28.61765967493628,85.21933674931313,69.0658647109066,90.0,90.0,90.0,90.0,90.0,row_exercise
left,81.10075198511943,78.96664142902338,31.13001900475129,33.92601318685794,140.18420497244733,90.0,90.0,90.0,90.0,90.0,row_exercise
left,79.02086778821213,70.42824040725144,40.02322787995057,26.964404747897984,26.515688089174514,90.0,90.0,90.0,90.0,90.0,row_exercise
left,71.07924775494396,84.13700995778659,37.559955422863524,172.34488417102298,86.57781296127351,90.0,90.0,90.0,90.0,90.0,row_exercise
left,70.16192983172922,99.15681095766298,30.51846603038089,6.556132357243741,102.91534810231587,90.0,90.0,90.0,90.0,90.0,row_exercise
left,84.40583906009589,90.22980639537947,19.993224536400668,153.80917508160493,34.49191474308506,90.0,90.0,90.0,90.0,90.0,row_exercise
left,80.54053323381471,107.45872948828443,27.168198647627584,18.576142516602612,42.68864325236355,90.0,90.0,90.0,90.0,90.0,row_exercise
left,74.82032684873671,79.77245598954157,29.414497360847385,178.78249593420077,26.569283271298843,90.0,90.0,90.0,90.0,90.0,row_exercise
left,94.0786990519355,74.53138663902517,28.388421820491605,54.028714054530795,23.842264125808736,90.0,90.0,90.0,90.0,90.0,row_exercise
left,84.54458815670374,74.03180784672146,28.725236565932594,174.8827328978125,86.97076881529874,90.0,90.0,90.0,90.0,90.0,row_exercise
left,72.54594755664954,71.10878044240074,34.47478188143364,117.76169387692397,16.99333372782211,90.0,90.0,90.0,90.0,90.0,row_exercise
left,77.89385196473852,95.7851166492597,23.23713346434225,125.85700787351034,54.33445738439565,90.0,90.0,90.0,90.0,90.0,row_exercise
left,75.592278223482,70.45126814666214,35.75094665496122,176.19702295828188,14.411576972216757,90.0,90.0,90.0,90.0,90.0,row_exercise
left,83.7645942259803,86.67070917735612,21.897211614875406,170.50973290157924,42.37149252920053,90.0,90.0,90.0,90.0,90.0,row_exercise
left,85.4729319613678,89.63443053431705,32.963873749950906,167.47457906008356,5.237993869334098,90.0,90.0,90.0,90.0,90.0,row_exercise
left,73.59604352944751,101.56711619526435,27.545478873150014,68.98182157486906,35.701716204833176,90.0,90.0,90.0,90.0,90.0,row_exercise
left,75.747072971951,103.32845406975883,26.39931526716264,95.96620523339564,112.17647431957056,90.0,90.0,90.0,90.0,90.0,row_exercise
left,77.98761902881571,84.72996811083047,27.709317314397552,34.9042756671916,67.62624690112472,90.0,90.0,90.0,90.0,90.0,row_exercise
left,75.2360974763214,94.03832980480654,24.084440663685776,75.4910658238862,2.9762259804740916,90.0,90.0,90.0,90.0,90.0,row_exercise
left,76.82237452273912,103.00027441147442,28.239721565076987,156.41626736355417,24.692373263865864,90.0,90.0,90.0,90.0,90.0,row_exercise
left,102.01392323550813,75.64555820940453,13.17988947739739,106.5439228976732,29.599148993461665,90.0,90.0,90.0,90.0,90.0,row_exercise
left,87.83623076077922,75.00866874464703,24.2977988602668,116.28052343533443,68.93159980944012,90.0,90.0,90.0,90.0,90.0,row_exercise
left,76.77423143391695,64.92737143221851,37.91088111110801,52.330614328737475,30.783409033316502,90.0,90.0,90.0,90.0,90.0,row_exercise
left,80.51886816595058,78.91971912629175,28.018573893511416,58.0609531826608,31.967979956704305,90.0,90.0,90.0,90.0,90.0,row_exercise
left,87.68264139094795,88.01360447322106,24.31413777495048,14.709664662227535,53.83561260032116,90.0,90.0,90.0,90.0,90.0,row_exercise
left,79.94341663017349,99.16965716731187,17.673670524573225,33.92683892809314,40.82905718137554,90.0,90.0,90.0,90.0,90.0,row_exercise
left,78.1911552041995,85.25044087259296,29.923867065679072,73.16623593525836,149.35409237505974,90.0,90.0,90.0,90.0,90.0,row_exercise
left,65.43738795675154,82.5871463014573,39.69526204257169,129.70727744648195,96.47091149430798,90.0,90.0,90.0,90.0,90.0,row_exercise
left,91.12927619609913,86.78879278202056,17.839112779678754,121.37258639902936,66.57260308231072,90.0,90.0,90.0,90.0,90.0,row_exercise
left,92.48942083187863,75.73545276568629,21.647361136568847,90.00733774773177,65.63984181255857,90.0,90.0,90.0,90.0,90.0,row_exercise
left,101.86234838186999,73.75850863110918,21.05617806468423,137.76339815735008,143.6343725469104,90.0,90.0,90.0,90.0,90.0,row_exercise
left,113.1107426888926,61.83300956449221,15.000526925585065,52.73547480464804,58.807105403342234,90.0,90.0,90.0,90.0,90.0,row_exercise
left,77.88138046047995,79.47793394693534,34.389201205383614,149.86316545702104,110.31785132380568,90.0,90.0,90.0,90.0,90.0,row_exercise
left,66.59251567963344,113.03056254077195,28.349471653204077,166.09302769850487,33.48322152471045,90.0,90.0,90.0,90.0,90.0,row_exercise
left,86.72056007841715,71.49202207451349,30.601931620918947,73.21620914297698,72.91317574062126,90.0,90.0,90.0,90.0,90.0,row_exercise
left,89.47725963991368,63.874775753672964,28.142449684984697,17.95152206687058,95.14163751267782,90.0,90.0,90.0,90.0,90.0,row_exercise
left,85.06555797737984,78.45422901602686,29.872472185544886,13.76226490810783,55.861499338607125,90.0,90.0,90.0,90.0,90.0,row_exercise
left,73.50300656692258,108.05600401184859,19.79105002488084,158.13581355180844,47.480718983854885,90.0,90.0,90.0,90.0,90.0,row_exercise
left,79.51172448424812,99.43262317638447,30.44083880088537,25.40326121092264,89.72561301415692,90.0,90.0,90.0,90.0,90.0,row_exercise
left,78.56595044624478,85.04386454793965,36.87204911642099,3.697505393427852,117.7171081979765,90.0,90.0,90.0,90.0,90.0,row_exercise
left,86.39773066078351,76.05263127936554,26.493456720585318,50.53913808110965,18.185061699176707,90.0,90.0,90.0,90.0,90.0,row_exercise
left,92.83877798234548,62.54358883014265,30.339836834106464,22.962544038062127,158.8323865362864,90.0,90.0,90.0,90.0,90.0,row_exercise
left,84.84228436424993,90.45408263673984,26.525201765355,0.18985667235497028,83.1610080792359,90.0,90.0,90.0,90.0,90.0,row_exercise
left,64.25111143464365,81.20038902815081,45.88730575090396,139.7299001107817,15.754854725714585,90.0,90.0,90.0,90.0,90.0,row_exercise
left,85.69101621507605,92.96766534010968,22.66542056222559,87.95233733042839,7.7668681574751925,90.0,90.0,90.0,90.0,90.0,row_exercise
left,83.29470569417637,78.56022164100683,31.104360510090512,109.81808933722854,129.2552193341648,90.0,90.0,90.0,90.0,90.0,row_exercise
left,74.95040835060406,64.96997824999106,40.7017510951616,152.59480671797104,7.885652807529413,90.0,90.0,90.0,90.0,90.0,row_exercise
left,63.063172028814435,83.69186303319464,45.59760537033157,141.9755363210522,105.70829497897151,90.0,90.0,90.0,90.0,90.0,row_exercise
left,73.98654154329563,79.77736388181118,42.60036714887609,142.25876019758098,17.828182315621273,90.0,90.0,90.0,90.0,90.0,row_exercise
left,73.10264737443163,87.31113001034048,29.705284206667965,58.74672946413014,15.076411285964674,90.0,90.0,90.0,90.0,90.0,row_exercise
left,74.8641774623075,90.00681241212123,39.02920872550198,175.27591083076936,7.069729045598266,90.0,90.0,90.0,90.0,90.0,row_exercise
left,147.02128134989783,164.5270056752004,73.65028683823151,94.89299505786735,29.51661791463149,90.0,90.0,90.0,90.0,90.0,seated_march
left,145.76540120252804,169.29621857653618,138.27988729980996,120.32594640917159,31.29706534748033,90.0,90.0,90.0,90.0,90.0,seated_march
left,142.9904852257711,57.13317994830185,8.348556889105428,20.171592274280798,26.749248950571953,90.0,90.0,90.0,90.0,90.0,seated_march
left,141.33813639622474,87.95633834283096,75.03261841653344,61.881194466574954,28.379674937444335,90.0,90.0,90.0,90.0,90.0,seated_march
left,128.52638100133024,59.803710684414064,23.339598830487077,28.678461628077105,24.265077376128495,90.0,90.0,90.0,90.0,90.0,seated_march
left,133.0151750352439,51.616205210456265,52.21404562931257,45.89973511732002,30.009878075633313,90.0,90.0,90.0,90.0,90.0,seated_march
left,127.20369262402778,65.37765779319737,119.83070766895634,123.0429648304872,24.645028679617223,90.0,90.0,90.0,90.0,90.0,seated_march
left,131.06825177657183,149.05693378224237,28.597046275324043,31.646600257660204,23.154859823075885,90.0,90.0,90.0,90.0,90.0,seated_march
left,127.32476184970099,143.62412539150776,144.61226413161125,144.58150675115976,22.65524702095838,90.0,90.0,90.0,90.0,90.0,seated_march
left,123.58395753800392,16.391674754017586,8.255102590930653,17.596335524345864,22.715725362124065,90.0,90.0,90.0,90.0,90.0,seated_march
left,126.60412627095698,34.99872605042103,91.34756787328998,86.63177801205995,29.705253755681593,90.0,90.0,90.0,90.0,90.0,seated_march
left,135.34207440473892,151.13036516651508,128.0704358222078,125.01392011872711,17.519786041311917,90.0,90.0,90.0,90.0,90.0,seated_march
left,127.28834446947326,151.26381602222108,144.57152436966496,144.5897094468505,27.37826827888968,90.0,90.0,90.0,90.0,90.0,seated_march
left,121.8860046150414,176.35695967544143,76.4798249213535,86.11627280540256,21.91700047546059,90.0,90.0,90.0,90.0,90.0,seated_march
left,116.68988616957313,19.792430863950106,89.44787851366885,100.95077244330884,25.775542978252307,90.0,90.0,90.0,90.0,90.0,seated_march
left,140.53284708272872,136.2913877339052,62.12553350115277,50.06089899775904,27.805606312536916,90.0,90.0,90.0,90.0,90.0,seated_march
left,128.22807836399423,147.28720457784394,121.49451737112693,113.92128951381534,33.1561242845153,90.0,90.0,90.0,90.0,90.0,seated_march
left,134.32088776259113,125.02248739435488,92.94326731753227,82.64592250974354,11.84510947276233,90.0,90.0,90.0,90.0,90.0,seated_march
left,143.4452347358699,90.95034486401363,30.725575303053905,35.20322887645798,20.709986517263854,90.0,90.0,90.0,90.0,90.0,seated_march
left,132.30123657008969,172.01520567605095,76.21511346038258,77.21140930130223,20.35375783082633,90.0,90.0,90.0,90.0,90.0,seated_march
left,124.8644800444026,155.37300776801547,43.83651673392382,42.283620533274274,30.807619716744007,90.0,90.0,90.0,90.0,90.0,seated_march
left,135.7600989776335,121.08621609504794,47.56515470535057,47.312042966369866,22.78416813165396,90.0,90.0,90.0,90.0,90.0,seated_march
left,136.12781961243113,83.70638513114963,55.71315729586667,53.7046060190007,19.053772146638956,90.0,90.0,90.0,90.0,90.0,seated_march
left,120.2397225328898,108.20212404846352,154.82066417573932,139.31228189372106,14.375599934817334,90.0,90.0,90.0,90.0,90.0,seated_march
